product_id,product_name,price,rating,review_count,sold_count,comment_count,avg_comment_rating,product_url,positive_ratio,neutral_ratio,negative_ratio,estimated_revenue,product_label
38424308,Cặp đa năng Mr Vui CNV398 đi làm và đi học,675000.0,4.5,14,41,13,4.5,https://tiki.vn/cap-da-nang-mr-vui-cnv398-di-lam-va-di-hoc-p38424308.html?spid=80941280,0.9,0.0,0.1,27675000.0,Best Seller
38436468,Sách Dám Nghĩ Lớn! (Khổ nhỏ) (Tái Bản 2019),90060.0,0.0,0,0,0,0.0,https://tiki.vn/sach-dam-nghi-lon-kho-nho-tai-ban-2019-p38436468.html?spid=190589688,0.0,0.0,0.0,0.0,Normal
38492510,Combo 2 Cuốn Sách Kỹ Năng Sống Để Thành Công: Thức Tỉnh Mục Đích Sống (Tái Bản 2019) + Đánh Thức Con Người Phi Thường Trong Bạn (Tái Bản 2019) / Sách Tư Duy - Kỹ Năng Sống Hay (Tặng Kèm Bookmark Happy Life),244650.0,0.0,0,9,0,0.0,https://tiki.vn/combo-2-cuon-sach-ky-nang-song-de-thanh-cong-thuc-tinh-muc-dich-song-tai-ban-2019-danh-thuc-con-nguoi-phi-thuong-trong-ban-tai-ban-2019-sach-tu-duy-ky-nang-song-hay-tang-kem-bookmark-happy-life-p38492510.html?spid=38492511,0.0,0.0,0.0,2201850.0,Needs Improvement
38758819,Combo Sách Truyện Thiếu Nhi 365 Truyện Kể Hằng Đêm( 4 cuốn),300500.0,5.0,1,7,5,4.85,https://tiki.vn/combo-sach-truyen-thieu-nhi-365-truyen-ke-hang-dem-4-cuon-p38758819.html?spid=49175616,1.0,0.0,0.0,2103500.0,Premium / Niche Quality
39019073,Combo Hai Cuốn Sách Nên Đọc Trước Khi Bắt Đầu Kinh Doanh:   Khởi Nghiệp Thành Công Từ Nhà Đầu Tư Mạo Hiểm + Khác Biệt Để Bứt Phá Trong Kinh Doanh ( Sách Kinh Tế Hay/ Tặng Kèm Bookmark Happy Life),290500.0,0.0,0,0,0,0.0,https://tiki.vn/combo-hai-cuon-sach-nen-doc-truoc-khi-bat-dau-kinh-doanh-khoi-nghiep-thanh-cong-tu-nha-dau-tu-mao-hiem-khac-biet-de-but-pha-trong-kinh-doanh-sach-kinh-te-hay-tang-kem-bookmark-happy-life-p39019073.html?spid=65807261,0.0,0.0,0.0,0.0,Normal
39079109,Combo Sách Kinh Tế - Sách Tư Duy Kĩ Năng Sống:  Bạn Là Ai Trong Mắt Người Khác + Nhà Lãnh Đạo Không Chức Danh ( Tặng Kèm Bookmark Happy Life),195900.0,1.0,1,21,1,1.0,https://tiki.vn/combo-sach-kinh-te-sach-tu-duy-ki-nang-song-ban-la-ai-trong-mat-nguoi-khac-nha-lanh-dao-khong-chuc-danh-tang-kem-bookmark-happy-life-p39079109.html?spid=39079110,0.0,0.0,1.0,4113900.0,Needs Improvement
39142259,Combo Sách Kĩ Năng Sống: Nếu Tôi Biết Được Khi Còn 20 + Hành Trình Về Phương Đông ( Sách Nghệ Thuật Sống Đẹp/ Tặng Kèm Bookmark Happy Life),180350.0,5.0,1,14,0,5.0,https://tiki.vn/combo-sach-ki-nang-song-neu-toi-biet-duoc-khi-con-20-hanh-trinh-ve-phuong-dong-sach-nghe-thuat-song-dep-tang-kem-bookmark-happy-life-p39142259.html?spid=39142260,1.0,0.0,0.0,2524900.0,Premium / Niche Quality
39154038,Combo Sách Kỹ Năng Sống Hay Nên Đọc: Quẳng Gánh Lo Đi Và Vui Sống + Hành Trình Về Phương Đông ( Sách Nghệ Thuật Sống Đẹp/ Tặng Kèm Bookmark Happy Life),171500.0,5.0,4,40,4,4.375,https://tiki.vn/p/39154038,0.875,0.0,0.0,6860000.0,Premium / Niche Quality
39324169,Combo Sách Kỹ Năng Sống Hay Nhất: Thức Tỉnh Mục Đích Sống +  Sức Mạnh Của Hiện Tại ( Tặng Kèm Bookmark Green Life),300250.0,4.8,85,559,17,4.7,https://tiki.vn/combo-sach-ky-nang-song-hay-nhat-thuc-tinh-muc-dich-song-suc-manh-cua-hien-tai-tang-kem-bookmark-green-life-p39324169.html?spid=39324170,0.95,0.05,0.0,167839750.0,Premium / Niche Quality
39324784,Combo Sách Kỹ Năng Sống Cực Hay: Đánh Thức Năng Lực Vô Hạn +  Sức Mạnh Tiềm Thức  + Đánh Thức Con Người Phi Thường Trong Bạn ( Tặng Kèm Bookmark Green Life),328000.0,0.0,0,0,0,0.0,https://tiki.vn/combo-sach-ky-nang-song-cuc-hay-danh-thuc-nang-luc-vo-han-suc-manh-tiem-thuc-danh-thuc-con-nguoi-phi-thuong-trong-ban-tang-kem-bookmark-green-life-p39324784.html?spid=277046460,0.0,0.0,0.0,0.0,Normal
39331824,Bộ đồ ngủ lụa  cao cấp cổ vuông bèo nhún tay lỡ quần dài H104,150000.0,0.0,0,1,0,0.0,https://tiki.vn/bo-do-ngu-lua-cao-cap-co-vuong-beo-nhun-tay-lo-quan-dai-h104-p39331824.html?spid=276954477,0.0,0.0,0.0,150000.0,Needs Improvement
39358379,Đọc Để Trưởng Thành - Tuyển Chọn Những Cuốn Sách Hay Dành Cho Bạn Trẻ (Hộp 5 Cuốn) - Tặng Kèm Sổ Độc Quyền (Số Lượng Có Hạn),480000.0,0.0,0,0,0,0.0,https://tiki.vn/doc-de-truong-thanh-tuyen-chon-nhung-cuon-sach-hay-danh-cho-ban-tre-hop-5-cuon-tang-kem-so-doc-quyen-so-luong-co-han-p39358379.html?spid=277040223,0.0,0.0,0.0,0.0,Normal
39362476,Combo Truyện Thiếu Nhi Được Yêu Thích Nhất : Hoàng Tử Bé + TotoChan Cô bé bên cửa sổ ( Tặng Kèm Poster An Toàn Cho Con Yêu),209000.0,5.0,5,41,7,4.967741935483871,https://tiki.vn/combo-truyen-thieu-nhi-duoc-yeu-thich-nhat-hoang-tu-be-totochan-co-be-ben-cua-so-tang-kem-poster-an-toan-cho-con-yeu-p39362476.html?spid=195994127,1.0,0.0,0.0,8569000.0,Premium / Niche Quality
39362689,"Combo Sách Làm Kinh Tế Giỏi : Quản Lý Nghiệp + Tuần Làm Việc 4 Giờ / Quản Lí Tài Chính Sáng Suốt ,Tài Chính Doanh Nghiệp Thịnh Vượng",131500.0,0.0,0,6,0,0.0,https://tiki.vn/combo-sach-lam-kinh-te-gioi-quan-ly-nghiep-tuan-lam-viec-4-gio-quan-li-tai-chinh-sang-suot-tai-chinh-doanh-nghiep-thinh-vuong-p39362689.html?spid=39362690,0.0,0.0,0.0,789000.0,High Potential
39370398,"Combo Sách Kinh Tế Tư Duy Cao Hiệu Quả Cao: Trí Tuệ Do Thái + Siêu Trí Nhớ (Gồm 15 Bài Tập Đơn Giản Giúp Bạn Rèn Luyện Trí Nhớ Hiệu Quả) / Sách Nâng Cao Trí Tuệ, Phát Triển Tư Duy ( Tặng Kèm Bookmark Happy life)",263500.0,5.0,3,29,1,5.0,https://tiki.vn/combo-sach-kinh-te-tu-duy-cao-hieu-qua-cao-tri-tue-do-thai-sieu-tri-nho-gom-15-bai-tap-don-gian-giup-ban-ren-luyen-tri-nho-hieu-qua-sach-nang-cao-tri-tue-phat-trien-tu-duy-tang-kem-bookmark-happy-life-p39370398.html?spid=39370399,1.0,0.0,0.0,7641500.0,Premium / Niche Quality
39479506,Sách Vươn Mình,111750.0,0.0,0,0,0,0.0,https://tiki.vn/sach-vuon-minh-p39479506.html?spid=55716507,0.0,0.0,0.0,0.0,Normal
39518905,Sách Bách Khoa Nuôi Dưỡng Thói Quen Tốt Cho Trẻ - Thói Quen Tốt Về Hành Vi,55000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-bach-khoa-nuoi-duong-thoi-quen-tot-cho-tre-thoi-quen-tot-ve-hanh-vi-p39518905.html?spid=56753394,0.0,0.0,0.0,0.0,Normal
39523651,Sách Trang Tử Tâm Đắc (Tái Bản 2019),91800.0,5.0,8,39,11,4.35,https://tiki.vn/sach-trang-tu-tam-dac-tai-ban-2019-p39523651.html?spid=84997863,0.85,0.0,0.15,3580200.0,Best Seller
39546767,Sách Bản Tính Con Người,49880.0,5.0,2,29,4,4.714285714285714,https://tiki.vn/sach-ban-tinh-con-nguoi-p39546767.html?spid=249389249,0.9285714285714286,0.07142857142857142,0.0,1446520.0,Premium / Niche Quality
39546813,Sách Vượt Qua Bản Thân,50000.0,4.8,8,46,6,4.846153846153846,https://tiki.vn/sach-vuot-qua-ban-than-p39546813.html?spid=39546814,1.0,0.0,0.0,2300000.0,Premium / Niche Quality
39820449,Sách Ai Đã Làm Cho Tuổi 20 Của Tôi Cô Đơn Đến Vậy,57000.0,4.8,12,207,7,4.733333333333333,https://tiki.vn/sach-ai-da-lam-cho-tuoi-20-cua-toi-co-don-den-vay-p39820449.html?spid=39820450,1.0,0.0,0.0,11799000.0,Premium / Niche Quality
39854986,Cuốn Sách Quý Giá Về Kinh Nghiệm Và Kiến Thức Thiết Thực Giúp Bạn Thiết Lập Những Mục Đích Lớn Trong Kinh Doanh: Thay Đổi Cuộc Chơi Trong Kinh Doanh,129000.0,0.0,0,0,0,0.0,https://tiki.vn/cuon-sach-quy-gia-ve-kinh-nghiem-va-kien-thuc-thiet-thuc-giup-ban-thiet-lap-nhung-muc-dich-lon-trong-kinh-doanh-thay-doi-cuoc-choi-trong-kinh-doanh-p39854986.html?spid=277129477,0.0,0.0,0.0,0.0,Normal
39854988,Cuốn Sách Siêu Hay Giúp Doanh Nghiệp Của Bạn Tồn Tại Lâu Dài Thông Qua Việc Thích Nghi: Đột Phá Tư Duy Kinh Doanh,118999.0,0.0,0,0,0,0.0,https://tiki.vn/cuon-sach-sieu-hay-giup-doanh-nghiep-cua-ban-ton-tai-lau-dai-thong-qua-viec-thich-nghi-dot-pha-tu-duy-kinh-doanh-p39854988.html?spid=55771089,0.0,0.0,0.0,0.0,Normal
39855266,Cuốn Sách Hay Nhất Giúp Bạn Hiểu Rõ Về Chỉ Số Trí Tuệ Xúc Cảm Để Thành Công: EQ - Trí Thông Minh Xúc Cảm Trong Công Việc; Tặng Kèm Bookmark Sáng Tạo,161500.0,5.0,7,40,6,4.8,https://tiki.vn/cuon-sach-hay-nhat-giup-ban-hieu-ro-ve-chi-so-tri-tue-xuc-cam-de-thanh-cong-eq-tri-thong-minh-xuc-cam-trong-cong-viec-tang-kem-bookmark-sang-tao-p39855266.html?spid=59105165,1.0,0.0,0.0,6460000.0,Premium / Niche Quality
39855280,Cuốn Sách Cực Hay Giúp Bạn Phát Triển Tư Duy Đột Phá: Nghệ Thuật Tư Duy Chiến Lược Trong Kinh Doanh; Tặng Kèm Bookmark Sáng Tạo,94500.0,0.0,0,1,0,0.0,https://tiki.vn/cuon-sach-cuc-hay-giup-ban-phat-trien-tu-duy-dot-pha-nghe-thuat-tu-duy-chien-luoc-trong-kinh-doanh-tang-kem-bookmark-sang-tao-p39855280.html?spid=55771095,0.0,0.0,0.0,94500.0,Normal
39855290,Cuốn Bí Kíp Cực Hay Dành Cho Nhà Quản Trị Xây Dựng Được Một Đội Ngũ Nhân  Viên Hoạt Động Hiệu Quả Và Năng Suất: Kỹ Năng Quản Lý Nhân Sự Chuyên Nghiệp; Tặng Kèm Bookmark Sáng Tạo,155350.0,5.0,1,9,1,4.666666666666667,https://tiki.vn/cuon-bi-kip-cuc-hay-danh-cho-nha-quan-tri-xay-dung-duoc-mot-doi-ngu-nhan-vien-hoat-dong-hieu-qua-va-nang-suat-ky-nang-quan-ly-nhan-su-chuyen-nghiep-tang-kem-bookmark-sang-tao-p39855290.html?spid=55768793,1.0,0.0,0.0,1398150.0,Premium / Niche Quality
39909003,Sách Giáo Dục Nhi Đồng,61750.0,4.7,20,451,7,4.7,https://tiki.vn/sach-giao-duc-nhi-dong-p39909003.html?spid=39909004,0.95,0.0,0.05,27849250.0,Best Seller
39918919,"Combo Kĩ Năng Sống, Chinh Phục Đối Phương:  Đọc Vị Bất Kỳ Ai + Thuật Đọc Tâm - Cẩm nang nhìn thấu tâm lý đối phương / Sách Kĩ Năng Tư Duy - Làm Việc Giỏi ( Tặng Kèm Bookmark Happy Life)",251350.0,5.0,7,37,7,4.45,https://tiki.vn/combo-ki-nang-song-chinh-phuc-doi-phuong-doc-vi-bat-ky-ai-thuat-doc-tam-cam-nang-nhin-thau-tam-ly-doi-phuong-sach-ki-nang-tu-duy-lam-viec-gioi-tang-kem-bookmark-happy-life-p39918919.html?spid=39918920,0.85,0.05,0.05,9299950.0,Best Seller
39923611,Combo Tư Duy Đọc Tâm : Bí Quyết Đọc Tâm + Thuật Đọc Tâm - Cẩm nang nhìn thấu tâm lý đối phương / Sách Kĩ Năng Sống ( Tặng Bookmark Happy Life),350350.0,4.5,8,60,2,3.6363636363636362,https://tiki.vn/combo-tu-duy-doc-tam-bi-quyet-doc-tam-thuat-doc-tam-cam-nang-nhin-thau-tam-ly-doi-phuong-sach-ki-nang-song-tang-bookmark-happy-life-p39923611.html?spid=39923612,0.7272727272727273,0.09090909090909091,0.0,21021000.0,Premium / Niche Quality
40425010,Combo Người Dám Cho Đi+ Nhã Lãnh Đạo Dám Cho Đi + Người Dám Cho Đi - Bán Được Nhiều Hơn và Người Gây Ảnh Hưởng Dám Cho Đi( Trọn bộ 4 cuốn)( Tặng kèm Sổ tay Xương Rồng),301750.0,4.8,37,340,18,4.842105263157895,https://tiki.vn/combo-nguoi-dam-cho-di-nha-lanh-dao-dam-cho-di-nguoi-dam-cho-di-ban-duoc-nhieu-hon-va-nguoi-gay-anh-huong-dam-cho-di-tron-bo-4-cuon-tang-kem-so-tay-xuong-rong-p40425010.html?spid=40425011,0.9473684210526315,0.05263157894736842,0.0,102595000.0,Premium / Niche Quality
40429235,Sách Bí Quyết Ứng Tuyển Vào Harvard,83700.0,4.8,4,29,16,4.411764705882353,https://tiki.vn/p/40429235,0.8823529411764706,0.058823529411764705,0.058823529411764705,2427300.0,Best Seller
40752445,Sách Dấu Chân Trên Cát,143000.0,0.0,0,5,0,0.0,https://tiki.vn/sach-dau-chan-tren-cat-p40752445.html?spid=115610208,0.0,0.0,0.0,715000.0,Normal
40752448,Sách Hiểu Biết Ngôn Ngữ A2 - Sơ Cấp 2 - Ngôn Ngữ Và Văn Hóa Nhật Bản,136000.0,5.0,7,21,11,4.9,https://tiki.vn/sach-hieu-biet-ngon-ngu-a2-so-cap-2-ngon-ngu-va-van-hoa-nhat-ban-p40752448.html?spid=41084711,1.0,0.0,0.0,2856000.0,Premium / Niche Quality
40752451,Sách Bước Ra Thế Giới,60060.0,4.7,63,1285,11,4.8,https://tiki.vn/sach-buoc-ra-the-gioi-p40752451.html?spid=40752452,1.0,0.0,0.0,77177100.0,Premium / Niche Quality
40752453,Sách Hoạt Động Giao Tiếp A2 - Sơ Cấp 2 - Ngôn Ngữ Và Văn Hóa Nhật Bản,146300.0,5.0,39,363,13,4.906976744186046,https://tiki.vn/sach-hoat-dong-giao-tiep-a2-so-cap-2-ngon-ngu-va-van-hoa-nhat-ban-p40752453.html?spid=40752454,1.0,0.0,0.0,53106900.0,Premium / Niche Quality
40848159,Combo Trọn Bộ 4 Cuốn Kỹ Năng Sống Bán Chạy Nhất Thế Kỉ XXI: Sức Mạnh Tiềm Thức + Tâm Lý Học Thành Công + Khéo Ăn Nói Sẽ Có Được Thiên Hạ + Đánh Thức Con Người Phi Thường Trong Bạn (Cẩm Nang Thành Công Nhất Định Phải Đọc Một Lần Trong Đời / Tặng Kèm Bookma,620500.0,0.0,0,14,0,0.0,https://tiki.vn/combo-tron-bo-4-cuon-ky-nang-song-ban-chay-nhat-the-ki-xxi-suc-manh-tiem-thuc-tam-ly-hoc-thanh-cong-kheo-an-noi-se-co-duoc-thien-ha-danh-thuc-con-nguoi-phi-thuong-trong-ban-cam-nang-thanh-cong-nhat-dinh-phai-doc-mot-lan-trong-doi-tang-kem-bookmark-happy-life-p40848159.html?spid=40848160,0.0,0.0,0.0,8687000.0,Needs Improvement
40848432,Sách Trò Đùa Của Sự Ngẫu Nhiên / Sách Tư Duy - Kỹ Năng Sống Hay Nhất (Tặng Kèm Bookmark Happy Life),179000.0,0.0,0,0,2,2.5,https://tiki.vn/p/40848432,0.5,0.0,0.0,0.0,Needs Improvement
40848524,Combo Kỹ Năng Sống Bán Chạy Nhất Mọi Thời Đại: Sức Mạnh Tiềm Thức + Đọc Vị Bất Kỳ Ai - Để Không Bị Dối Lừa Và Lợi Dụng + Khéo Ăn Nói Sẽ Có Được Thiên Hạ + Lối Sống Tối Giản Của Người Nhật (Bộ 4 Cẩm Nang Bứt Phá Bản Thân Và Thu Hút Người Đối Diện / Tặng Kè,439250.0,0.0,0,2,0,0.0,https://tiki.vn/combo-ky-nang-song-ban-chay-nhat-moi-thoi-dai-suc-manh-tiem-thuc-doc-vi-bat-ky-ai-de-khong-bi-doi-lua-va-loi-dung-kheo-an-noi-se-co-duoc-thien-ha-loi-song-toi-gian-cua-nguoi-nhat-bo-4-cam-nang-but-pha-ban-than-va-thu-hut-nguoi-doi-dien-tang-kem-bookmark-happy-life-p40848524.html?spid=40848525,0.0,0.0,0.0,878500.0,Needs Improvement
40848896,Sách Tư Duy - Kỹ Năng Sống Hay Nhất Mọi Thời Đại: Để Không Phạm Sai Lầm - Toán Học Ẩn Chứa Trong Cuộc Sống (Tặng Bookmark Happy Life),253650.0,0.0,0,4,3,3.3333333333333335,https://tiki.vn/p/40848896,0.6666666666666666,0.0,0.0,1014600.0,Needs Improvement
40848909,Combo Tuyệt Chiêu Thiết Lập Phong Cách Sống Hoàn Hảo: Lối Sống Tối Giản Của Người Nhật + Sức Mạnh Tiềm Thức + Đọc Vị Bất Kỳ Ai + Đắc Nhân Tâm (Bộ 4 Cuốn / Tặng Kèm Bookmark Happy Life),419250.0,5.0,4,37,1,5.0,https://tiki.vn/combo-tuyet-chieu-thiet-lap-phong-cach-song-hoan-hao-loi-song-toi-gian-cua-nguoi-nhat-suc-manh-tiem-thuc-doc-vi-bat-ky-ai-dac-nhan-tam-bo-4-cuon-tang-kem-bookmark-happy-life-p40848909.html?spid=40848910,1.0,0.0,0.0,15512250.0,Premium / Niche Quality
40933969,Sách Một Đời Quản Trị (Tái Bản),167000.0,5.0,530,6565,9,4.75,https://tiki.vn/sach-mot-doi-quan-tri-tai-ban-p40933969.html?spid=40933970,0.9,0.05,0.05,1096355000.0,Best Seller
40933971,Sách Một Đời Thương Thuyết (Tái Bản),101000.0,5.0,388,3750,38,4.7611940298507465,https://tiki.vn/p/40933971,0.9402985074626866,0.029850746268656716,0.029850746268656716,378750000.0,Best Seller
40972548,Sách Thuật Đọc Tâm - Tặng Kèm Sổ Tay,239500.0,4.3,3,31,15,4.2,https://tiki.vn/sach-thuat-doc-tam-tang-kem-so-tay-p40972548.html?spid=52082200,0.8,0.05,0.15,7424500.0,Best Seller
40981408,"Cuốn sách đầy tính thực tiễn kinh doanh, sẽ giúp bạn nâng tầm doanh nghiệp của mình: Khác Biệt Để Bứt Phá Trong Kinh Doanh ( Tặng Boookmark Tuyệt Đẹp )",159000.0,0.0,0,0,0,0.0,https://tiki.vn/cuon-sach-day-tinh-thuc-tien-kinh-doanh-se-giup-ban-nang-tam-doanh-nghiep-cua-minh-khac-biet-de-but-pha-trong-kinh-doanh-tang-boookmark-tuyet-dep-p40981408.html?spid=208498720,0.0,0.0,0.0,0.0,Normal
40981422,Cách sử dụng tài chính cá nhân khoa học để trở nên giàu có: Nghệ Thuật Quản Lý Tài Chính Cá Nhân ( Tặng Boookmark Tuyệt Đẹp ),144500.0,4.8,4,12,2,4.571428571428571,https://tiki.vn/cach-su-dung-tai-chinh-ca-nhan-khoa-hoc-de-tro-nen-giau-co-nghe-thuat-quan-ly-tai-chinh-ca-nhan-tang-boookmark-tuyet-dep-p40981422.html?spid=55779655,1.0,0.0,0.0,1734000.0,Premium / Niche Quality
41015588,This Is Marketing - Thế Mới Là Marketing ( Tặng Kèm Sổ Tay ),169000.0,0.0,0,0,0,0.0,https://tiki.vn/this-is-marketing-the-moi-la-marketing-tang-kem-so-tay-p41015588.html?spid=274821111,0.0,0.0,0.0,0.0,Normal
41015936,The Langmaster - Ngữ Pháp Tiếng Anh Lý Thuyết Và Bài Tập Thực Hành English Grammar / Sách Học Ngoại Ngữ (Tặng Kèm Bookmark Happy Life),140772.0,0.0,0,1,0,0.0,https://tiki.vn/the-langmaster-ngu-phap-tieng-anh-ly-thuyet-va-bai-tap-thuc-hanh-english-grammar-sach-hoc-ngoai-ngu-tang-kem-bookmark-happy-life-p41015936.html?spid=274061557,0.0,0.0,0.0,140772.0,Needs Improvement
41016104,Tác Phẩm Kinh Điển -  Nghìn Lẻ Một Đêm (Bìa Cứng - Tái Bản 2019) / Sách Văn Học Hay (Tặng Kèm Bookmark Happy Life),194400.0,0.0,0,1,0,0.0,https://tiki.vn/tac-pham-kinh-dien-nghin-le-mot-dem-bia-cung-tai-ban-2019-sach-van-hoc-hay-tang-kem-bookmark-happy-life-p41016104.html?spid=176765109,0.0,0.0,0.0,194400.0,Normal
41016499,Hikari – Học Tiếng Nhật Không Khó-KANJI / Sách Học Ngoại Ngữ Hay (Tặng Kèm Bookmark Xinh),105000.0,0.0,0,0,0,0.0,https://tiki.vn/hikari-hoc-tieng-nhat-khong-kho-kanji-sach-hoc-ngoai-ngu-hay-tang-kem-bookmark-xinh-p41016499.html?spid=274057304,0.0,0.0,0.0,0.0,Normal
41039836,Combo 2 Cuốn Sách Kỹ Năng Sống Cực Hay Để Bạn Thật Thành Công Trong Cuộc Sống: Tôi Cần Một Cái Khuôn Khác Méo Mó Cũng Được + Định Vị Bản Thân / Sách Tư Duy - Kỹ Năng Sống Hay (Tặng Kèm Bookmark Happy Life),174503.0,0.0,0,7,0,0.0,https://tiki.vn/combo-2-cuon-sach-ky-nang-song-cuc-hay-de-ban-that-thanh-cong-trong-cuoc-song-toi-can-mot-cai-khuon-khac-meo-mo-cung-duoc-dinh-vi-ban-than-sach-tu-duy-ky-nang-song-hay-tang-kem-bookmark-happy-life-p41039836.html?spid=41039837,0.0,0.0,0.0,1221521.0,High Potential
41062726,"Combo Sách Kỹ Năng Sống: Bí Mật Của May Mắn (Khổ Nhỏ) + Cơ Thể 4 Giờ - Bí Quyết Cân Đối, Khỏe Mạnh Và Đời Sống Tình Dục Thăng Hoa + Đàn Ông Sao Hỏa Đàn Bà Sao Kim (Bộ 3 Cuốn Sách Bán Chạy Nhất Trong Tháng / Tặng Kèm Bookmark Happy Life)",501000.0,0.0,0,1,0,0.0,https://tiki.vn/combo-sach-ky-nang-song-bi-mat-cua-may-man-kho-nho-co-the-4-gio-bi-quyet-can-doi-khoe-manh-va-doi-song-tinh-duc-thang-hoa-dan-ong-sao-hoa-dan-ba-sao-kim-bo-3-cuon-sach-ban-chay-nhat-trong-thang-tang-kem-bookmark-happy-life-p41062726.html?spid=198824641,0.0,0.0,0.0,501000.0,Normal
41062947,Combo 2 Cuốn Sách Hay Nhất Mọi Thời Đại: Đàn Ông Sao Hỏa Đàn Bà Sao Kim + 13 Nguyên Tắc Nghĩ Giàu Làm Giàu - Think And Grow Rich (Bí Kíp Thành Công Trong Gia Đình Và Cuộc Sống / Tặng Kèm Bookmark Happy Life),290350.0,4.8,4,17,3,4.75,https://tiki.vn/combo-2-cuon-sach-hay-nhat-moi-thoi-dai-dan-ong-sao-hoa-dan-ba-sao-kim-13-nguyen-tac-nghi-giau-lam-giau-think-and-grow-rich-bi-kip-thanh-cong-trong-gia-dinh-va-cuoc-song-tang-kem-bookmark-happy-life-p41062947.html?spid=41062948,1.0,0.0,0.0,4935950.0,Premium / Niche Quality
41067017,Sách Tư Duy - Kỹ Năng Sống Cực Hay: Người Giàu Đều Nghĩ Như Thế (Tái Bản 2019) / Tặng Kèm Bookmark Happy Life,121476.0,5.0,1,2,0,5.0,https://tiki.vn/sach-tu-duy-ky-nang-song-cuc-hay-nguoi-giau-deu-nghi-nhu-the-tai-ban-2019-tang-kem-bookmark-happy-life-p41067017.html?spid=274042152,1.0,0.0,0.0,242952.0,Premium / Niche Quality
41067707,Sách Văn Học Hay: Bá Tước Monte Cristo / Tác Phẩm Kinh Điển (Tặng Kèm Bookmark Hapyy Life),221500.0,0.0,0,14,0,0.0,https://tiki.vn/sach-van-hoc-hay-ba-tuoc-monte-cristo-tac-pham-kinh-dien-tang-kem-bookmark-hapyy-life-p41067707.html?spid=41067708,0.0,0.0,0.0,3101000.0,Needs Improvement
41070911,Sách Kinh Tế - Bài Học Kinh Doanh Hay: Thử Thách 52 Nghề - Mỗi Tuần 1 Nghề Bạn Có Dám Không? (Tặng Kèm Bookmark Happy Life),142814.0,0.0,0,0,0,0.0,https://tiki.vn/sach-kinh-te-bai-hoc-kinh-doanh-hay-thu-thach-52-nghe-moi-tuan-1-nghe-ban-co-dam-khong-tang-kem-bookmark-happy-life-p41070911.html?spid=273968235,0.0,0.0,0.0,0.0,Normal
41092278,Combo Sách Kỹ Năng Sống:  Đắc Nhân Tâm (Tái Bản 2019) + Dám Thành Công (Tái Bản 2019) - (Cuốn Sách Làm Thay Đổi Cuộc Đời Hàng Triệu Người Trên Thế Giới / Tặng Kèm Postcard Happylife),164955.0,0.0,0,0,0,0.0,https://tiki.vn/combo-sach-ky-nang-song-dac-nhan-tam-tai-ban-2019-dam-thanh-cong-tai-ban-2019-cuon-sach-lam-thay-doi-cuoc-doi-hang-trieu-nguoi-tren-the-gioi-tang-kem-postcard-happylife-p41092278.html?spid=192639998,0.0,0.0,0.0,0.0,Normal
41092304,Combo Sách Kỹ Năng Sống:  Khác Biệt Để Bứt Phá (Tái Bản 2018) + Dám Thành Công (Tái Bản 2019) - (Cuốn Sách Hay Nhất Của Mọi Thời Đại Đưa Bạn Đến Thành Công / Tặng Kèm Postcard Happylife),192000.0,0.0,0,0,0,0.0,https://tiki.vn/combo-sach-ky-nang-song-khac-biet-de-but-pha-tai-ban-2018-dam-thanh-cong-tai-ban-2019-cuon-sach-hay-nhat-cua-moi-thoi-dai-dua-ban-den-thanh-cong-tang-kem-postcard-happylife-p41092304.html?spid=200630479,0.0,0.0,0.0,0.0,Normal
41092333,Cuốn Sách Kỹ Năng Sống Hay Để Bạn Thành Công Trong Cuộc Sống: Thức Tỉnh Mục Đích Sống (Tái Bản 2019) / Tặng Kèm Bookmark Thiết Kế Happy Life,129350.0,4.8,38,210,7,4.7894736842105265,https://tiki.vn/cuon-sach-ky-nang-song-hay-de-ban-thanh-cong-trong-cuoc-song-thuc-tinh-muc-dich-song-tai-ban-2019-tang-kem-bookmark-thiet-ke-happy-life-p41092333.html?spid=41092334,0.9736842105263158,0.0,0.02631578947368421,27163500.0,Best Seller
41092428,Combo Sách Hay:  Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông (Tái Bản) +  Cách Sống (Tái Bản 2019) - (Những Cuốn Sách Bán Chạy Trên Thế Giới / Tặng Kèm Postcard Happylife),190250.0,0.0,0,6,0,0.0,https://tiki.vn/combo-sach-hay-cu-xu-nhu-dan-ba-suy-nghi-nhu-dan-ong-tai-ban-cach-song-tai-ban-2019-nhung-cuon-sach-ban-chay-tren-the-gioi-tang-kem-postcard-happylife-p41092428.html?spid=41092429,0.0,0.0,0.0,1141500.0,High Potential
41092447,Sách Tư Duy - Kỹ Năng Sống Hay Để Thành Công: Lựa Chọn Tối Ưu Thứ 3 / Tặng Kèm Bookmark Thiết Kế Happy Life,348000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-tu-duy-ky-nang-song-hay-de-thanh-cong-lua-chon-toi-uu-thu-3-tang-kem-bookmark-thiet-ke-happy-life-p41092447.html?spid=277542927,0.0,0.0,0.0,0.0,Normal
